Order ID,Order Date,Customer ID,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2016-114972,2016-11-03,PF-19225,OFF-LA-10004545,Office Supplies,Labels,87.71,7,0.0,41.2237
CA-2016-114972,2016-11-03,PF-19225,OFF-AP-10003057,Office Supplies,Appliances,1101.48,4,0.0,429.5772
CA-2017-102750,2017-09-04,GM-14695,FUR-TA-10000198,Furniture,Tables,1322.352,3,0.2,-99.1764
CA-2014-145212,2014-09-13,DC-12850,OFF-AR-10002833,Office Supplies,Art,5.46,3,0.0,1.4742
CA-2017-141992,2017-06-19,FO-14305,OFF-SU-10002557,Office Supplies,Supplies,11.184,1,0.2,0.8388
CA-2017-141992,2017-06-19,FO-14305,OFF-ST-10003656,Office Supplies,Storage,153.584,2,0.2,-32.6366
CA-2017-147956,2017-12-24,AH-10210,OFF-ST-10001097,Office Supplies,Storage,1003.62,6,0.0,0.0
CA-2017-126067,2017-08-28,KN-16705,TEC-PH-10000912,Technology,Phones,35.168,4,0.2,11.4296
CA-2017-126067,2017-08-28,KN-16705,FUR-TA-10000617,Furniture,Tables,1137.75,5,0.0,250.305
CA-2017-126067,2017-08-28,KN-16705,OFF-BI-10001658,Office Supplies,Binders,99.68,5,0.2,32.396
CA-2017-126067,2017-08-28,KN-16705,OFF-AR-10003856,Office Supplies,Art,5.56,2,0.0,1.4456
CA-2015-104514,2015-01-02,CB-12535,OFF-ST-10001837,Office Supplies,Storage,85.52,2,0.0,22.2352
CA-2015-104514,2015-01-02,CB-12535,OFF-AR-10001473,Office Supplies,Art,9.84,3,0.0,2.6568
CA-2015-104514,2015-01-02,CB-12535,OFF-PA-10004285,Office Supplies,Paper,20.04,3,0.0,9.6192
CA-2015-141040,2015-10-09,TB-21250,TEC-PH-10001835,Technology,Phones,631.96,4,0.0,303.3408
CA-2015-141040,2015-10-09,TB-21250,OFF-PA-10002245,Office Supplies,Paper,23.92,4,0.0,10.764
CA-2014-113579,2014-12-13,KD-16345,OFF-PA-10001457,Office Supplies,Paper,90.24,6,0.0,41.5104
CA-2014-144624,2014-11-19,JM-15865,TEC-PH-10002885,Technology,Phones,4548.81,7,0.0,1228.1787
CA-2016-146206,2016-09-10,KT-16480,FUR-TA-10004086,Furniture,Tables,300.93,5,0.3,-34.392
CA-2016-146206,2016-09-10,KT-16480,TEC-PH-10000895,Technology,Phones,719.96,5,0.2,53.997
CA-2014-136644,2014-06-16,SC-20575,FUR-CH-10000225,Furniture,Chairs,647.84,8,0.0,32.3919999999999
CA-2015-122371,2015-09-26,BS-11800,OFF-ST-10002370,Office Supplies,Storage,64.17,3,0.0,18.6093
CA-2015-122371,2015-09-26,BS-11800,OFF-EN-10000056,Office Supplies,Envelopes,124.46,2,0.0,58.4962
CA-2016-126935,2016-05-19,BT-11395,OFF-BI-10004817,Office Supplies,Binders,9.584,1,0.2,3.3544
US-2017-133781,2017-06-22,DC-12850,OFF-EN-10004483,Office Supplies,Envelopes,37.608,3,0.2,12.6927
CA-2017-131618,2017-06-17,LS-17200,OFF-PA-10001892,Office Supplies,Paper,12.224,2,0.2,4.4312
CA-2017-131618,2017-06-17,LS-17200,OFF-BI-10000546,Office Supplies,Binders,2.304,4,0.8,-3.5712
CA-2017-131618,2017-06-17,LS-17200,OFF-BI-10001294,Office Supplies,Binders,9.36,4,0.8,-16.38
CA-2016-149482,2016-11-14,RR-19315,OFF-LA-10000248,Office Supplies,Labels,7.38,2,0.0,3.4686
CA-2014-143917,2014-07-25,KL-16645,OFF-ST-10001228,Office Supplies,Storage,53.72,4,0.0,15.0416
CA-2014-143917,2014-07-25,KL-16645,OFF-SU-10000151,Office Supplies,Supplies,8187.65,5,0.0,327.506
CA-2014-143917,2014-07-25,KL-16645,FUR-FU-10004351,Furniture,Furnishings,77.92,8,0.0,34.2848
CA-2015-120397,2015-07-02,RB-19435,OFF-AP-10001293,Office Supplies,Appliances,32.784,4,0.8,-85.2384
CA-2017-163902,2017-03-02,MY-17380,TEC-PH-10000675,Technology,Phones,196.776,3,0.2,14.7582
CA-2017-163902,2017-03-02,MY-17380,TEC-AC-10000580,Technology,Accessories,479.94,6,0.0,52.7934
CA-2016-136812,2016-11-18,AW-10930,OFF-ST-10003470,Office Supplies,Storage,1117.92,4,0.0,55.896
CA-2015-102722,2015-04-18,KW-16570,TEC-AC-10003116,Technology,Accessories,106.5,6,0.0,41.535
CA-2017-155089,2017-12-02,DB-12910,OFF-BI-10002429,Office Supplies,Binders,45.66,5,0.7,-33.484
CA-2016-124506,2016-11-11,BB-11545,TEC-AC-10003280,Technology,Accessories,95.968,4,0.2,1.19959999999999
CA-2016-124506,2016-11-11,BB-11545,FUR-CH-10004540,Furniture,Chairs,47.992,2,0.3,-2.0568
CA-2014-106572,2014-09-05,NP-18700,OFF-ST-10000585,Office Supplies,Storage,264.32,2,0.2,19.824
CA-2014-128888,2014-11-15,PB-19105,OFF-EN-10003001,Office Supplies,Envelopes,604.656,9,0.2,204.0714
CA-2017-123134,2017-05-02,DW-13585,FUR-FU-10003975,Furniture,Furnishings,129.93,3,0.0,12.993
CA-2016-124352,2016-10-15,CD-12790,OFF-LA-10004559,Office Supplies,Labels,20.16,7,0.0,9.8784
CA-2016-124352,2016-10-15,CD-12790,OFF-LA-10003223,Office Supplies,Labels,29.46,6,0.0,14.4354
CA-2016-124352,2016-10-15,CD-12790,OFF-AP-10002651,Office Supplies,Appliances,868.59,3,0.0,251.8911
CA-2016-124352,2016-10-15,CD-12790,OFF-PA-10003177,Office Supplies,Paper,12.96,2,0.0,6.2208
CA-2016-124352,2016-10-15,CD-12790,TEC-PH-10003442,Technology,Phones,5.5,1,0.0,1.375
CA-2016-124352,2016-10-15,CD-12790,OFF-BI-10000977,Office Supplies,Binders,121.6,4,0.0,55.936
CA-2015-124541,2015-04-06,TT-21220,OFF-AR-10004078,Office Supplies,Art,42.048,9,0.2,5.256
CA-2015-124541,2015-04-06,TT-21220,TEC-AC-10002550,Technology,Accessories,25.488,2,0.2,4.4604
CA-2015-124541,2015-04-06,TT-21220,OFF-BI-10004965,Office Supplies,Binders,6.9,3,0.8,-12.075
CA-2015-124541,2015-04-06,TT-21220,OFF-BI-10004209,Office Supplies,Binders,9.648,6,0.8,-16.884
CA-2015-124541,2015-04-06,TT-21220,OFF-PA-10001526,Office Supplies,Paper,7.968,2,0.2,2.8884
CA-2014-108707,2014-10-24,DB-12910,OFF-PA-10000788,Office Supplies,Paper,10.368,2,0.2,3.6288
CA-2014-111500,2014-08-17,DJ-13510,OFF-PA-10000595,Office Supplies,Paper,114.2,5,0.0,52.532
CA-2014-111500,2014-08-17,DJ-13510,OFF-BI-10000829,Office Supplies,Binders,17.96,4,0.0,8.2616
CA-2014-111500,2014-08-17,DJ-13510,OFF-FA-10002676,Office Supplies,Fasteners,12.67,7,0.0,4.5612
CA-2014-111500,2014-08-17,DJ-13510,TEC-AC-10000844,Technology,Accessories,339.96,4,0.0,122.3856
US-2017-117723,2017-08-15,DL-13495,OFF-ST-10004459,Office Supplies,Storage,1801.632,6,0.2,-337.806
CA-2015-143238,2015-09-06,LO-17170,TEC-AC-10003499,Technology,Accessories,46.32,4,0.0,18.0648
CA-2015-168746,2015-01-27,SV-20365,FUR-CH-10000513,Furniture,Chairs,181.986,2,0.3,-54.5958
CA-2015-168746,2015-01-27,SV-20365,TEC-PH-10000895,Technology,Phones,431.976,4,0.4,-100.7944
CA-2015-168746,2015-01-27,SV-20365,TEC-PH-10002555,Technology,Phones,155.37,1,0.4,-36.253
CA-2015-113404,2015-07-16,EM-13810,FUR-CH-10003312,Furniture,Chairs,1348.704,6,0.2,-219.1644
CA-2015-113404,2015-07-16,EM-13810,FUR-CH-10004086,Furniture,Chairs,700.152,3,0.2,78.7671
CA-2016-144792,2016-04-30,KD-16615,FUR-FU-10002759,Furniture,Furnishings,111.888,7,0.2,22.3776
CA-2014-164385,2014-09-26,NB-18580,OFF-AP-10002191,Office Supplies,Appliances,143.952,3,0.2,14.3952
US-2016-114174,2016-09-08,AP-10720,FUR-BO-10003450,Furniture,Bookcases,173.94,3,0.0,13.9152
US-2016-114174,2016-09-08,AP-10720,OFF-LA-10000248,Office Supplies,Labels,14.76,4,0.0,6.9372
CA-2017-108070,2017-04-16,JE-15745,OFF-ST-10004804,Office Supplies,Storage,205.92,4,0.0,2.0592
CA-2017-108070,2017-04-16,JE-15745,FUR-BO-10001337,Furniture,Bookcases,102.833,1,0.15,-6.049
US-2015-128090,2015-08-16,JM-15865,OFF-AR-10002255,Office Supplies,Art,2.304,1,0.2,0.2592
US-2015-128090,2015-08-16,JM-15865,TEC-PH-10002624,Technology,Phones,1879.96,5,0.2,211.4955
US-2015-128090,2015-08-16,JM-15865,OFF-PA-10001878,Office Supplies,Paper,313.024,8,0.2,105.6456
US-2015-128090,2015-08-16,JM-15865,OFF-LA-10000452,Office Supplies,Labels,5.04,2,0.2,1.764
CA-2017-101042,2017-11-19,AB-10105,FUR-FU-10004665,Furniture,Furnishings,821.88,6,0.0,213.6888
CA-2017-101042,2017-11-19,AB-10105,OFF-BI-10000088,Office Supplies,Binders,21.96,2,0.0,10.7604
CA-2016-155439,2016-09-14,PN-18775,OFF-PA-10000029,Office Supplies,Paper,25.92,4,0.0,12.4416
CA-2016-118626,2016-08-15,JC-15775,TEC-PH-10000369,Technology,Phones,705.544,7,0.2,70.5544000000001
CA-2015-111458,2015-09-26,PF-19165,TEC-AC-10001590,Technology,Accessories,50.0,2,0.0,12.0
US-2016-126844,2016-10-08,BW-11110,FUR-FU-10004909,Furniture,Furnishings,51.712,8,0.6,-32.32
US-2015-112508,2015-03-24,BP-11185,OFF-AP-10002287,Office Supplies,Appliances,6.992,2,0.2,0.5244
CA-2015-147788,2015-05-31,TM-21010,FUR-BO-10004357,Furniture,Bookcases,1406.86,7,0.0,140.686
CA-2015-147788,2015-05-31,TM-21010,OFF-LA-10003766,Office Supplies,Labels,15.75,5,0.0,7.56
CA-2015-147788,2015-05-31,TM-21010,OFF-ST-10000046,Office Supplies,Storage,323.1,2,0.0,61.389
CA-2015-144288,2015-12-25,MB-17305,OFF-LA-10003190,Office Supplies,Labels,9.216,4,0.2,3.3408
CA-2015-144288,2015-12-25,MB-17305,OFF-PA-10002787,Office Supplies,Paper,10.368,2,0.2,3.6288
CA-2015-110632,2015-03-17,HR-14830,TEC-AC-10000387,Technology,Accessories,15.02,1,0.0,2.7036
CA-2015-110632,2015-03-17,HR-14830,OFF-ST-10001291,Office Supplies,Storage,33.82,2,0.0,9.1314
CA-2017-109589,2017-12-21,BD-11635,TEC-AC-10003116,Technology,Accessories,71.0,4,0.0,27.69
CA-2017-123967,2017-11-01,SF-20200,OFF-BI-10001308,Office Supplies,Binders,25.12,5,0.2,7.85
CA-2017-123967,2017-11-01,SF-20200,FUR-TA-10003954,Furniture,Tables,2665.62,9,0.0,239.9058
CA-2017-148929,2017-09-07,SP-20620,OFF-ST-10003282,Office Supplies,Storage,478.08,8,0.0,133.8624
CA-2017-134404,2017-12-27,DR-12880,TEC-PH-10000576,Technology,Phones,164.388,2,0.4,-35.6174
CA-2017-134404,2017-12-27,DR-12880,OFF-AR-10004441,Office Supplies,Art,13.248,4,0.2,3.6432
CA-2017-109778,2017-07-16,VM-21685,OFF-AR-10003759,Office Supplies,Art,2.912,2,0.2,0.91
CA-2016-155845,2016-08-12,CM-12235,TEC-AC-10004145,Technology,Accessories,1399.944,7,0.2,52.4979
CA-2017-145128,2017-07-09,SM-20320,FUR-FU-10000293,Furniture,Furnishings,526.45,5,0.0,31.587
CA-2014-129091,2014-11-22,RA-19885,OFF-EN-10004955,Office Supplies,Envelopes,16.23,3,0.0,7.9527
CA-2014-129091,2014-11-22,RA-19885,OFF-BI-10001071,Office Supplies,Binders,319.9,5,0.0,156.751
CA-2014-129091,2014-11-22,RA-19885,OFF-EN-10001990,Office Supplies,Envelopes,11.36,2,0.0,5.3392
CA-2014-129091,2014-11-22,RA-19885,OFF-AP-10002734,Office Supplies,Appliances,675.12,3,0.0,290.3016
US-2014-155502,2014-01-26,SD-20485,FUR-FU-10004587,Furniture,Furnishings,62.82,3,0.0,30.7818
US-2014-155502,2014-01-26,SD-20485,OFF-ST-10004337,Office Supplies,Storage,489.92,8,0.0,0.0
US-2014-155502,2014-01-26,SD-20485,OFF-PA-10003072,Office Supplies,Paper,19.44,3,0.0,9.3312
US-2014-155502,2014-01-26,SD-20485,OFF-PA-10000380,Office Supplies,Paper,16.68,2,0.0,8.34
US-2014-155502,2014-01-26,SD-20485,TEC-PH-10004833,Technology,Phones,155.35,13,0.0,0.0
US-2014-155502,2014-01-26,SD-20485,FUR-FU-10001847,Furniture,Furnishings,12.42,3,0.0,4.4712
US-2014-155502,2014-01-26,SD-20485,TEC-PH-10002103,Technology,Phones,187.98,2,0.0,52.6344
CA-2015-121041,2015-11-03,CS-12250,OFF-EN-10001137,Office Supplies,Envelopes,6.608,2,0.2,2.1476
CA-2017-131695,2017-06-30,RA-19285,OFF-ST-10001476,Office Supplies,Storage,248.57,7,0.0,67.1139
CA-2017-131695,2017-06-30,RA-19285,FUR-FU-10002045,Furniture,Furnishings,22.23,1,0.0,9.7812
CA-2016-137729,2016-05-05,BF-11005,OFF-ST-10001505,Office Supplies,Storage,5.98,1,0.0,1.0166
CA-2016-137729,2016-05-05,BF-11005,TEC-PH-10001433,Technology,Phones,246.168,3,0.2,21.5397
US-2016-115455,2016-09-08,SE-20110,FUR-FU-10004671,Furniture,Furnishings,14.136,2,0.6,-7.7748
US-2016-115455,2016-09-08,SE-20110,FUR-TA-10003569,Furniture,Tables,601.47,3,0.5,-300.735
CA-2017-128300,2017-11-24,RS-19765,TEC-PH-10002807,Technology,Phones,79.1,2,0.0,39.55
CA-2017-128300,2017-11-24,RS-19765,OFF-BI-10001597,Office Supplies,Binders,327.84,8,0.0,157.3632
CA-2017-149048,2017-05-13,BM-11650,OFF-EN-10003296,Office Supplies,Envelopes,180.96,2,0.0,81.432
CA-2017-149048,2017-05-13,BM-11650,OFF-BI-10004632,Office Supplies,Binders,914.97,3,0.0,411.7365
CA-2017-149048,2017-05-13,BM-11650,TEC-PH-10002310,Technology,Phones,587.97,3,0.0,158.7519
CA-2017-149048,2017-05-13,BM-11650,OFF-ST-10000078,Office Supplies,Storage,530.34,2,0.0,95.4612
CA-2017-149048,2017-05-13,BM-11650,OFF-PA-10001752,Office Supplies,Paper,14.94,3,0.0,7.3206
CA-2017-108553,2017-04-23,SK-19990,OFF-AP-10000026,Office Supplies,Appliances,121.94,2,0.0,35.3626
CA-2017-108553,2017-04-23,SK-19990,OFF-SU-10002573,Office Supplies,Supplies,122.71,7,0.0,36.813
CA-2016-165848,2016-06-04,EN-13780,OFF-PA-10000349,Office Supplies,Paper,14.94,3,0.0,7.0218
CA-2016-165848,2016-06-04,EN-13780,TEC-MA-10003356,Technology,Machines,1349.85,3,0.0,364.4595
CA-2016-165848,2016-06-04,EN-13780,FUR-BO-10000362,Furniture,Bookcases,136.784,1,0.2,5.1294
CA-2016-165848,2016-06-04,EN-13780,FUR-FU-10003878,Furniture,Furnishings,61.12,4,0.0,20.7808
CA-2014-112718,2014-12-16,KN-16450,OFF-BI-10000591,Office Supplies,Binders,1.167,1,0.7,-0.8558
CA-2016-154053,2016-03-04,MG-17890,OFF-AR-10003727,Office Supplies,Art,16.99,1,0.0,4.9271
CA-2014-127446,2014-11-25,MC-17590,TEC-AC-10001635,Technology,Accessories,24.672,3,0.2,0.0
CA-2014-127446,2014-11-25,MC-17590,OFF-LA-10001317,Office Supplies,Labels,2.52,1,0.2,0.882
CA-2014-127446,2014-11-25,MC-17590,FUR-TA-10000577,Furniture,Tables,1218.735,5,0.3,-121.8735
CA-2014-127446,2014-11-25,MC-17590,OFF-LA-10000248,Office Supplies,Labels,5.904,2,0.2,1.9926
CA-2014-127446,2014-11-25,MC-17590,OFF-PA-10000955,Office Supplies,Paper,15.696,3,0.2,5.1012
CA-2014-127446,2014-11-25,MC-17590,FUR-FU-10000221,Furniture,Furnishings,6.096,3,0.6,-3.9624
CA-2016-137204,2016-04-28,BO-11350,FUR-CH-10002304,Furniture,Chairs,41.568,2,0.2,2.598
CA-2014-147298,2014-04-26,AG-10300,FUR-CH-10004886,Furniture,Chairs,230.28,3,0.2,23.028
CA-2014-147298,2014-04-26,AG-10300,OFF-BI-10001525,Office Supplies,Binders,18.288,6,0.2,5.715
CA-2017-147942,2017-04-01,MS-17365,OFF-LA-10003663,Office Supplies,Labels,5.78,2,0.0,2.7166
CA-2017-147942,2017-04-01,MS-17365,OFF-BI-10001294,Office Supplies,Binders,121.68,13,0.2,38.025
CA-2017-115931,2017-12-22,JM-15655,OFF-AR-10000369,Office Supplies,Art,4.17,3,0.0,1.0842
CA-2017-115931,2017-12-22,JM-15655,TEC-PH-10001300,Technology,Phones,67.04,4,0.2,6.704
CA-2017-115931,2017-12-22,JM-15655,OFF-ST-10000876,Office Supplies,Storage,37.32,3,0.0,10.4496
CA-2017-115931,2017-12-22,JM-15655,OFF-LA-10001404,Office Supplies,Labels,18.45,5,0.0,8.6715
CA-2014-164861,2014-12-03,MC-17635,OFF-PA-10001972,Office Supplies,Paper,25.92,4,0.0,12.4416
CA-2017-127180,2017-10-22,TA-21385,TEC-CO-10004722,Technology,Copiers,11199.968,4,0.2,3919.9888
CA-2017-127180,2017-10-22,TA-21385,TEC-PH-10001494,Technology,Phones,2399.6,8,0.0,647.892
CA-2017-127180,2017-10-22,TA-21385,OFF-EN-10002500,Office Supplies,Envelopes,63.9,5,0.0,28.755
CA-2017-127180,2017-10-22,TA-21385,TEC-PH-10003800,Technology,Phones,52.99,1,0.0,0.529899999999998
US-2017-165344,2017-11-13,SB-20290,TEC-AC-10002399,Technology,Accessories,60.864,4,0.2,9.1296
US-2017-165344,2017-11-13,SB-20290,TEC-MA-10002210,Technology,Machines,652.995,7,0.7,-935.9595
US-2017-165344,2017-11-13,SB-20290,OFF-BI-10003196,Office Supplies,Binders,11.22,10,0.7,-7.48
CA-2015-168186,2015-09-10,AB-10150,OFF-PA-10000477,Office Supplies,Paper,14.94,3,0.0,7.0218
US-2017-110604,2017-05-15,JF-15295,FUR-FU-10000076,Furniture,Furnishings,39.96,2,0.0,17.1828
US-2017-110604,2017-05-15,JF-15295,FUR-CH-10002017,Furniture,Chairs,42.624,2,0.2,4.2624
US-2017-110604,2017-05-15,JF-15295,FUR-CH-10004287,Furniture,Chairs,220.96,1,0.2,24.858
CA-2015-116750,2015-07-05,BF-10975,FUR-FU-10003829,Furniture,Furnishings,4.928,2,0.2,0.739199999999999
CA-2015-116750,2015-07-05,BF-10975,OFF-BI-10004728,Office Supplies,Binders,7.23,5,0.7,-5.784
CA-2015-162369,2015-08-15,TT-21265,OFF-ST-10000046,Office Supplies,Storage,323.1,2,0.0,61.389
CA-2017-108441,2017-06-12,SB-20170,OFF-PA-10000697,Office Supplies,Paper,19.04,4,0.0,9.3296
CA-2017-108441,2017-06-12,SB-20170,OFF-BI-10000848,Office Supplies,Binders,13.128,3,0.2,4.2666
CA-2017-108441,2017-06-12,SB-20170,OFF-AR-10004691,Office Supplies,Art,64.14,3,0.0,16.6764
CA-2017-108441,2017-06-12,SB-20170,FUR-CH-10000595,Furniture,Chairs,858.24,4,0.1,143.04
CA-2015-169740,2015-02-20,LM-17065,TEC-AC-10000927,Technology,Accessories,29.99,1,0.0,2.999
CA-2016-124051,2016-12-29,KA-16525,OFF-PA-10001289,Office Supplies,Paper,186.048,6,0.2,67.4424
CA-2016-149111,2016-04-17,BF-11170,TEC-PH-10003092,Technology,Phones,36.792,1,0.2,4.1391
CA-2016-149111,2016-04-17,BF-11170,FUR-FU-10000206,Furniture,Furnishings,18.624,8,0.2,6.2856
CA-2014-131002,2014-09-07,TB-21400,FUR-FU-10004270,Furniture,Furnishings,57.69,3,0.0,23.6529
CA-2014-131002,2014-09-07,TB-21400,OFF-BI-10000948,Office Supplies,Binders,42.81,3,0.0,20.1207
CA-2014-131002,2014-09-07,TB-21400,OFF-PA-10000223,Office Supplies,Paper,12.96,2,0.0,6.2208
CA-2014-131002,2014-09-07,TB-21400,FUR-FU-10004665,Furniture,Furnishings,821.88,6,0.0,213.6888
CA-2014-131002,2014-09-07,TB-21400,TEC-PH-10000215,Technology,Phones,104.85,3,0.0,28.3095
US-2016-146794,2016-09-26,SH-19975,FUR-BO-10004467,Furniture,Bookcases,424.9575,5,0.15,19.998
CA-2017-112515,2017-09-17,AS-10225,OFF-BI-10000829,Office Supplies,Binders,10.776,3,0.2,3.5022
CA-2017-112515,2017-09-17,AS-10225,OFF-BI-10003712,Office Supplies,Binders,11.784,3,0.2,4.2717
CA-2017-112515,2017-09-17,AS-10225,OFF-PA-10000062,Office Supplies,Paper,164.88,3,0.0,80.7912
CA-2017-112515,2017-09-17,AS-10225,FUR-BO-10003404,Furniture,Bookcases,1292.94,3,0.0,77.5763999999999
CA-2017-112515,2017-09-17,AS-10225,OFF-BI-10004233,Office Supplies,Binders,25.584,2,0.2,8.9544
CA-2017-112515,2017-09-17,AS-10225,OFF-ST-10001272,Office Supplies,Storage,261.74,2,0.0,65.435
CA-2017-112515,2017-09-17,AS-10225,OFF-LA-10001175,Office Supplies,Labels,14.4,5,0.0,7.056
CA-2016-150343,2016-08-16,PK-19075,OFF-EN-10004030,Office Supplies,Envelopes,10.86,3,0.0,5.1042
CA-2015-135538,2015-12-24,HR-14830,FUR-CH-10004287,Furniture,Chairs,883.84,4,0.2,99.4319999999999
CA-2017-123372,2017-11-28,DG-13300,TEC-PH-10002834,Technology,Phones,1979.89,11,0.0,494.9725
CA-2017-123372,2017-11-28,DG-13300,OFF-EN-10003055,Office Supplies,Envelopes,79.96,2,0.0,35.982
CA-2017-159604,2017-04-14,CL-12700,OFF-BI-10003460,Office Supplies,Binders,8.76,2,0.0,4.2048
CA-2016-164784,2016-05-01,HF-14995,OFF-LA-10001569,Office Supplies,Labels,3.984,1,0.2,1.2948
CA-2016-164784,2016-05-01,HF-14995,FUR-TA-10004534,Furniture,Tables,370.62,3,0.4,-142.071
CA-2016-164784,2016-05-01,HF-14995,OFF-BI-10002954,Office Supplies,Binders,2.742,2,0.7,-2.0108
CA-2016-111794,2016-10-01,HG-15025,TEC-AC-10003832,Technology,Accessories,79.512,3,0.2,20.8719
CA-2016-111794,2016-10-01,HG-15025,OFF-PA-10000474,Office Supplies,Paper,28.352,1,0.2,9.5688
US-2015-139759,2015-08-25,NL-18310,FUR-CH-10002774,Furniture,Chairs,40.784,1,0.2,4.5882
US-2015-139759,2015-08-25,NL-18310,OFF-AP-10002765,Office Supplies,Appliances,105.96,4,0.0,29.6688
CA-2014-126403,2014-09-09,RR-19525,OFF-PA-10001144,Office Supplies,Paper,166.44,3,0.0,79.8912
CA-2014-126403,2014-09-09,RR-19525,FUR-CH-10003761,Furniture,Chairs,785.88,6,0.0,212.1876
CA-2014-126403,2014-09-09,RR-19525,OFF-PA-10004665,Office Supplies,Paper,26.2,2,0.0,12.838
CA-2014-126403,2014-09-09,RR-19525,OFF-ST-10000078,Office Supplies,Storage,1325.85,5,0.0,238.653
CA-2017-136875,2017-12-03,TC-21295,OFF-PA-10000357,Office Supplies,Paper,166.44,3,0.0,79.8912
CA-2017-132185,2017-11-27,DB-13615,OFF-AR-10000422,Office Supplies,Art,8.76,5,0.2,0.7665
CA-2017-132185,2017-11-27,DB-13615,OFF-AP-10001205,Office Supplies,Appliances,43.584,1,0.2,4.3584
US-2014-160780,2014-06-21,SV-20785,OFF-BI-10001116,Office Supplies,Binders,11.088,7,0.7,-8.1312
US-2014-160780,2014-06-21,SV-20785,OFF-BI-10002931,Office Supplies,Binders,25.164,2,0.7,-16.776
CA-2017-127026,2017-01-21,MH-18115,OFF-BI-10000546,Office Supplies,Binders,14.4,5,0.0,7.056
CA-2017-127026,2017-01-21,MH-18115,TEC-AC-10002049,Technology,Accessories,619.95,5,0.0,111.591
CA-2017-127026,2017-01-21,MH-18115,OFF-BI-10001196,Office Supplies,Binders,89.52,4,0.0,42.0744
CA-2017-127026,2017-01-21,MH-18115,TEC-MA-10002981,Technology,Machines,350.973,3,0.1,152.0883
CA-2017-127026,2017-01-21,MH-18115,TEC-PH-10003601,Technology,Phones,164.99,1,0.0,49.497
CA-2017-137085,2017-06-29,CT-11995,OFF-BI-10000632,Office Supplies,Binders,312.552,9,0.2,101.5794
CA-2016-133123,2016-09-06,KB-16315,OFF-EN-10003055,Office Supplies,Envelopes,95.952,3,0.2,29.985
CA-2016-133123,2016-09-06,KB-16315,OFF-BI-10001031,Office Supplies,Binders,3.204,2,0.7,-2.4564
US-2016-128195,2016-08-04,RA-19285,OFF-BI-10002003,Office Supplies,Binders,3.98,5,0.8,-6.567
CA-2015-153220,2015-11-12,YC-21895,OFF-PA-10003016,Office Supplies,Paper,15.7,5,0.0,7.065
CA-2014-123064,2014-06-30,RA-19915,OFF-AR-10004582,Office Supplies,Art,5.248,4,0.2,1.64
CA-2017-156412,2017-12-04,CM-12160,OFF-BI-10004364,Office Supplies,Binders,5.346,3,0.7,-4.455
US-2016-144211,2016-08-28,CS-12130,OFF-PA-10002246,Office Supplies,Paper,15.48,3,0.2,5.6115
US-2016-144211,2016-08-28,CS-12130,TEC-PH-10002890,Technology,Phones,108.576,3,0.2,8.1432
CA-2016-138079,2016-01-22,AJ-10795,FUR-FU-10001475,Furniture,Furnishings,109.9,5,0.0,37.366
CA-2014-143182,2014-10-15,DL-12865,FUR-FU-10004270,Furniture,Furnishings,15.384,1,0.2,4.0383
CA-2016-161662,2016-02-07,BE-11410,OFF-PA-10003465,Office Supplies,Paper,30.352,2,0.2,10.6232
CA-2014-145317,2014-03-18,SM-20320,TEC-MA-10003626,Technology,Machines,821.3,4,0.5,-16.426
CA-2014-145317,2014-03-18,SM-20320,TEC-MA-10002412,Technology,Machines,22638.48,6,0.5,-1811.0784
CA-2014-145317,2014-03-18,SM-20320,OFF-PA-10001804,Office Supplies,Paper,21.376,4,0.2,7.4816
CA-2014-145317,2014-03-18,SM-20320,OFF-AR-10003183,Office Supplies,Art,8.016,3,0.2,1.002
CA-2014-145317,2014-03-18,SM-20320,FUR-FU-10004270,Furniture,Furnishings,30.768,2,0.2,8.0766
CA-2014-145317,2014-03-18,SM-20320,OFF-FA-10003112,Office Supplies,Fasteners,18.936,3,0.2,5.9175
CA-2014-145317,2014-03-18,SM-20320,FUR-FU-10001986,Furniture,Furnishings,122.352,3,0.2,15.294
CA-2014-143413,2014-05-24,RP-19390,OFF-PA-10002319,Office Supplies,Paper,116.28,3,0.0,56.9772
CA-2017-156818,2017-07-11,JD-16015,TEC-AC-10002323,Technology,Accessories,132.6,6,0.0,17.238
CA-2017-155873,2017-06-16,AB-10255,OFF-SU-10001165,Office Supplies,Supplies,16.68,2,0.0,4.3368
CA-2017-155873,2017-06-16,AB-10255,OFF-PA-10001246,Office Supplies,Paper,19.44,3,0.0,9.3312
CA-2017-155873,2017-06-16,AB-10255,OFF-PA-10001815,Office Supplies,Paper,192.16,4,0.0,92.2368
CA-2015-121797,2015-01-30,CC-12145,FUR-FU-10001876,Furniture,Furnishings,227.36,7,0.0,81.8496
CA-2015-121797,2015-01-30,CC-12145,TEC-MA-10000488,Technology,Machines,1919.976,3,0.2,215.9973
US-2015-120572,2015-12-11,GH-14425,OFF-BI-10001098,Office Supplies,Binders,12.828,2,0.7,-8.9796
CA-2017-132430,2017-10-09,CP-12085,FUR-FU-10003577,Furniture,Furnishings,45.888,4,0.2,9.1776
CA-2017-146031,2017-07-29,GM-14440,OFF-AR-10002656,Office Supplies,Art,60.12,9,0.0,22.2444
CA-2014-110100,2014-04-25,LC-16885,TEC-PH-10004531,Technology,Phones,302.376,3,0.2,37.797
